id,user,activity,x_mean,x_std,x_max,x_min,x_median,x_skew,x_kurtosis,x_mad,x_abs_dev,y_mean,y_std,y_max,y_min,y_median,y_skew,y_kurtosis,y_mad,y_abs_dev,z_mean,z_std,z_max,z_min,z_median,z_skew,z_kurtosis,z_mad,z_abs_dev,mag_mean,mag_std,mag_energy,mag_entropy,x_fft_mean,x_fft_std,x_fft_max,x_fft_peak_freq,y_fft_mean,y_fft_std,y_fft_max,y_fft_peak_freq,z_fft_mean,z_fft_std,z_fft_max,z_fft_peak_freq,xy_corr,xz_corr,yz_corr,x_peak_dist_mean,y_peak_dist_mean,z_peak_dist_mean
s_470,u_2,Jogging,-3.06,5.58,7.01,-13.82,-2.7,0.055,-1.23,4.88,4.89,7.7,8.016,19.56,-11.99,8.94,-0.4558,-0.4863,6.203,6.617,1.218,5.03,15.43,-10.57,0.3882,0.3123,-0.1385,3.086,4.023,12.55,5.777,30530.0,2.889,62.56,50.66,489.8,0.0,78.8,116.44,1232.0,0.0,52.66,38.94,224.6,31.0,-0.2438,-0.3328,0.533,4.72,4.727,3.95
s_471,u_2,Jogging,-2.975,5.285,10.12,-14.14,-3.775,0.3215,-0.6826,3.904,4.402,8.09,7.77,19.56,-10.15,9.04,-0.379,-0.6504,5.97,6.426,1.255,4.562,14.9,-8.39,1.205,0.2091,0.10443,3.023,3.594,12.234,5.945,29620.0,2.83,57.5,50.8,476.0,0.0,78.44,118.25,1295.0,0.0,48.75,34.72,200.8,0.0,-0.3362,-0.1616,0.4426,5.066,4.934,3.781
s_472,u_2,Jogging,-1.336,5.44,13.8,-13.48,-0.895,0.02065,-0.1993,3.7,4.426,8.914,8.086,19.56,-10.38,10.33,-0.5737,-0.5474,6.375,6.734,0.905,5.52,13.63,-11.8,0.252,0.2688,-0.3672,3.637,4.43,13.23,5.715,33200.0,2.838,56.22,43.2,255.8,41.0,81.8,128.4,1426.0,0.0,57.66,41.0,202.0,31.0,-0.0978,-0.2603,0.4927,4.133,5.03,3.9
s_473,u_2,Jogging,-2.918,5.547,11.03,-14.98,-3.105,0.1193,-0.784,4.77,4.69,7.67,7.598,19.56,-10.92,8.73,-0.425,-0.577,6.074,6.28,1.266,4.617,13.19,-10.99,1.246,0.2031,0.1693,2.78,3.605,12.13,5.625,28600.0,2.902,60.97,50.66,466.8,0.0,74.5,114.5,1227.0,0.0,46.12,39.25,202.5,0.0,-0.2698,-0.2064,0.5195,4.105,3.666,3.545
s_474,u_2,Jogging,-2.955,2.496,2.41,-10.76,-2.936,-0.325,-0.10693,1.745,1.967,9.17,3.068,14.94,2.96,9.49,-0.1305,-0.8984,2.38,2.594,1.4,3.186,11.984,-4.332,0.8853,1.202,1.685,0.9673,2.201,10.484,3.277,19300.0,2.822,24.89,42.12,472.8,0.0,31.45,118.25,1468.0,0.0,25.02,36.2,229.5,7.0,-0.238,0.3281,-0.04126,11.62,4.43,7.0
s_475,u_2,Jogging,-2.893,4.492,12.49,-13.63,-3.16,0.4465,0.638,3.05,3.504,8.6,6.11,19.56,-10.61,9.04,-0.57,0.525,3.33,4.605,1.457,4.145,13.336,-7.695,0.9194,0.615,0.4224,2.166,3.12,11.57,5.027,25470.0,2.807,50.1,45.38,463.0,0.0,64.9,116.6,1377.0,0.0,45.2,32.34,233.1,0.0,-0.2062,-0.0589,0.3289,4.8,4.457,4.06
s_476,u_2,Upstairs,-1.305,1.277,2.96,-4.29,-1.4,0.4558,0.783,0.74,0.976,8.86,2.068,14.02,4.44,9.02,-0.03815,-0.1891,1.13,1.591,3.025,2.34,9.95,-1.988,2.262,0.744,-0.10297,1.355,1.954,9.914,1.594,16130.0,2.781,15.375,17.25,208.8,0.0,27.39,111.8,1418.0,0.0,19.73,44.2,484.2,0.0,0.0444,-0.105,-0.6064,18.62,4.324,11.766
s_477,u_2,Jogging,-3.262,5.527,10.95,-14.71,-3.385,0.05255,-0.812,4.4,4.65,8.33,7.89,19.56,-11.65,9.85,-0.6025,-0.4954,5.605,6.465,1.152,5.133,13.21,-10.84,0.8037,0.3801,-0.3596,3.637,4.2,13.04,5.504,32060.0,2.836,58.66,56.12,522.0,0.0,71.2,126.44,1332.0,0.0,48.4,45.66,246.1,31.0,-0.2766,-0.264,0.514,4.457,3.875,3.547
s_478,u_2,Upstairs,-1.3,1.046,2.41,-4.48,-1.31,-0.1223,1.35,0.61,0.7837,9.086,1.878,13.63,4.75,9.21,0.01051,-0.00913,1.03,1.439,2.445,2.191,8.35,-0.7217,1.7295,0.883,-0.04742,1.191,1.791,9.86,1.559,15940.0,2.691,12.49,17.0,207.9,0.0,23.48,114.94,1454.0,0.0,15.52,38.53,391.2,0.0,0.3022,-0.3887,-0.5986,30.0,4.773,13.9
s_479,u_2,Jogging,-2.02,5.344,12.79,-14.14,-2.18,0.2627,-0.308,4.066,4.418,8.375,8.6,19.56,-12.72,9.59,-0.521,-0.635,7.07,7.18,0.6567,6.05,14.82,-13.14,0.1566,0.2258,-0.3462,3.629,4.836,13.29,6.1,34200.0,2.838,54.47,47.5,323.2,0.0,83.6,126.75,1340.0,0.0,60.12,48.12,288.0,42.0,-0.2395,-0.27,0.5845,4.0,4.78,3.412
s_480,u_2,Jogging,-2.682,5.363,8.92,-13.78,-3.02,0.01471,-0.811,4.016,4.516,7.926,7.18,19.56,-9.72,8.51,-0.3127,-0.5005,5.227,5.844,1.256,4.23,12.83,-10.99,1.267,0.1267,-0.047,2.703,3.367,11.69,5.766,27170.0,2.848,54.84,52.38,429.0,0.0,72.06,114.44,1268.0,0.0,43.03,35.56,201.0,0.0,-0.2108,-0.10834,0.4194,4.293,4.0,3.535
s_481,u_2,Upstairs,-1.293,1.08,2.11,-3.95,-1.38,0.4587,0.781,0.555,0.797,9.33,1.95,14.21,4.71,9.47,0.08795,0.01665,1.0,1.452,1.891,2.018,7.312,-3.787,1.267,0.7026,0.1625,0.994,1.626,9.92,1.677,16200.0,2.512,12.73,17.1,206.9,0.0,28.2,117.2,1492.0,0.0,16.89,30.62,302.5,0.0,0.2003,-0.451,-0.4377,14.1,4.4,11.16
s_482,u_2,Jogging,-3.156,5.02,6.09,-15.79,-3.064,-0.2113,-0.623,3.635,4.137,8.2,7.91,19.56,-10.0,8.63,-0.2966,-0.814,6.305,6.707,1.47,5.348,16.08,-10.31,0.688,0.635,0.5254,2.895,4.043,12.42,6.44,31330.0,2.822,55.97,49.9,505.0,0.0,75.6,122.75,1313.0,0.0,57.84,39.7,235.1,0.0,-0.4185,-0.4202,0.5444,4.78,4.934,3.846
s_483,u_2,Jogging,-3.201,5.793,8.69,-18.05,-3.28,-0.000943,-0.9546,4.953,4.926,8.0,7.664,19.56,-13.06,8.79,-0.565,-0.3906,5.56,6.22,1.452,5.074,14.414,-9.305,0.3813,0.4382,-0.5054,3.527,4.23,12.76,5.625,31100.0,2.854,56.0,62.25,512.5,0.0,62.66,125.4,1280.0,0.0,44.38,49.88,245.2,42.0,-0.2238,-0.205,0.5244,4.11,3.512,3.467
s_484,u_2,Upstairs,-1.357,1.122,3.17,-5.13,-1.4,0.1141,1.75,0.59,0.829,8.78,1.901,13.59,4.44,9.19,-0.1436,-0.32,1.0,1.508,3.064,2.44,9.914,-1.035,2.281,0.8296,-0.1674,1.512,2.041,9.83,1.623,15864.0,2.578,13.45,17.75,217.1,0.0,25.81,110.7,1405.0,0.0,20.97,44.9,490.5,0.0,-0.10724,-0.0824,-0.5137,15.25,4.11,9.06
s_485,u_2,Upstairs,-1.253,1.101,2.6,-3.76,-1.4,0.6294,0.5874,0.67,0.8657,9.15,1.777,14.52,4.86,9.29,0.2289,0.3633,0.88,1.333,2.314,2.264,10.04,-3.256,1.777,0.6743,0.0386,1.396,1.856,9.89,1.534,16020.0,2.58,12.8,16.77,200.5,0.0,24.08,115.4,1464.0,0.0,18.38,36.6,370.2,0.0,0.174,-0.1958,-0.5117,14.664,4.773,10.836
s_486,u_2,Walking,-0.86,2.223,3.79,-6.66,-1.035,-0.002934,-0.3318,1.495,1.783,9.945,3.299,15.89,3.21,10.25,-0.2405,-0.9014,2.45,2.818,0.786,3.19,11.414,-4.633,0.1703,1.369,2.045,0.994,2.21,10.66,3.549,20200.0,2.785,21.88,20.73,137.6,0.0,39.16,126.56,1591.0,0.0,27.42,31.23,188.4,7.0,-0.1813,-0.0788,0.10736,5.594,4.484,10.13
s_487,u_2,Jogging,-2.092,4.727,9.04,-12.26,-1.61,-0.154,-0.54,3.215,3.883,8.71,7.523,19.56,-10.42,9.195,-0.47,-0.3696,5.57,6.082,0.4792,5.246,14.48,-11.65,-0.252,0.3176,-0.41,3.697,4.312,12.48,5.598,29920.0,2.861,51.12,40.72,334.8,0.0,77.25,123.44,1394.0,0.0,56.53,35.25,186.8,31.0,-0.2554,-0.297,0.4502,5.242,5.1,3.975
s_488,u_2,Upstairs,-1.325,1.471,2.26,-6.21,-1.12,-0.6777,1.167,0.79,1.094,9.39,1.919,13.67,3.45,9.43,-0.448,0.7954,0.96,1.385,1.659,2.258,8.16,-2.752,1.437,1.039,1.209,1.097,1.643,10.04,1.669,16580.0,2.504,16.69,18.67,212.0,0.0,26.72,118.2,1502.0,0.0,20.69,28.77,265.5,0.0,0.1957,-0.465,-0.5347,10.586,4.72,8.16
s_489,u_2,Downstairs,-1.164,1.833,4.25,-6.51,-1.1,-0.168,0.355,1.16,1.451,9.64,3.395,19.45,1.33,9.52,0.2922,-0.1213,2.07,2.703,1.731,1.878,6.13,-3.363,1.839,-0.1637,0.1835,1.117,1.424,10.195,3.438,18510.0,2.674,20.73,18.0,186.2,0.0,39.88,123.0,1543.0,0.0,22.06,23.61,277.0,0.0,-0.1523,0.1614,0.1149,6.383,4.75,4.137
s_490,u_2,Walking,-0.915,2.277,5.13,-7.21,-1.04,0.03497,-0.1783,1.44,1.809,9.85,3.824,18.55,2.53,9.89,0.0373,-0.755,2.84,3.178,0.6562,3.463,12.26,-6.973,0.0749,1.249,1.875,1.11,2.35,10.68,4.023,20830.0,2.912,21.17,22.69,146.4,0.0,42.2,126.9,1577.0,0.0,28.56,34.22,213.0,15.0,-0.0655,-0.04843,0.05194,5.81,3.8,10.79
s_491,u_2,Walking,-0.83,2.281,5.24,-5.82,-0.95,0.1287,-0.3296,1.22,1.779,9.78,3.887,19.0,2.68,10.13,-0.04953,-0.8926,3.045,3.316,0.4038,3.395,12.07,-6.17,-0.10895,1.292,2.107,1.035,2.299,10.58,4.062,20540.0,2.873,22.16,21.25,132.9,0.0,40.53,126.8,1565.0,0.0,30.22,30.9,193.9,15.0,-0.0302,-0.02802,0.02686,6.24,3.775,8.93
s_492,u_2,Jogging,-3.115,5.33,9.81,-17.39,-3.984,0.2318,-0.3608,3.605,4.348,8.266,7.65,19.56,-10.23,9.41,-0.526,-0.528,5.664,6.23,1.477,5.438,16.25,-10.42,0.613,0.3213,0.0489,3.412,4.34,12.88,5.547,31470.0,2.854,52.7,57.6,498.2,0.0,64.7,126.94,1323.0,0.0,52.7,48.0,268.0,20.0,-0.2866,-0.2401,0.5146,5.242,3.9,3.34
s_493,u_2,Jogging,-1.465,5.527,12.53,-13.25,-1.61,0.1444,-0.365,3.53,4.414,8.36,7.96,19.56,-9.81,9.62,-0.5464,-0.696,5.76,6.543,0.955,5.184,13.336,-10.95,0.04086,0.3616,-0.3984,3.18,4.223,12.734,5.62,30990.0,2.871,56.4,45.25,234.4,0.0,75.5,124.94,1337.0,0.0,51.78,41.97,220.5,52.0,-0.1005,-0.2141,0.5454,3.65,4.47,3.926
s_494,u_2,Upstairs,-1.36,1.246,2.53,-6.97,-1.32,-0.448,2.25,0.75,0.945,9.25,2.176,14.67,4.1,9.29,0.065,-0.01582,0.96,1.606,2.527,2.076,9.51,-0.3406,1.798,1.297,1.187,0.9536,1.604,10.02,2.012,16720.0,2.617,15.05,17.83,217.6,0.0,29.72,116.5,1481.0,0.0,18.95,36.78,404.2,0.0,-0.2065,-0.3062,-0.3518,16.44,4.844,10.64
s_495,u_2,Jogging,-3.27,5.234,11.14,-14.25,-3.95,0.211,-0.3906,3.775,4.285,8.65,7.816,19.56,-10.23,9.55,-0.5474,-0.65,5.844,6.43,1.151,4.957,14.75,-9.84,0.4426,0.3083,-0.05753,3.215,3.959,12.97,5.63,31980.0,2.816,48.88,60.88,523.0,0.0,67.7,131.0,1384.0,0.0,45.4,45.66,211.4,41.0,-0.2883,-0.2002,0.5244,5.48,4.242,3.467
s_496,u_2,Upstairs,-1.842,1.159,1.73,-4.52,-1.84,0.2014,-0.04776,0.72,0.9233,9.01,2.176,15.02,4.14,9.19,0.0951,0.1473,1.165,1.647,2.494,2.129,8.85,-1.145,1.921,0.9004,0.1149,1.158,1.72,9.914,1.745,16210.0,2.482,14.125,23.62,294.8,0.0,29.89,113.3,1441.0,0.0,17.5,37.6,399.0,0.0,0.2471,-0.395,-0.5396,15.336,4.0,11.766
s_497,u_2,Walking,-1.196,2.244,3.87,-6.17,-1.27,0.0924,-0.573,1.69,1.809,9.92,3.768,18.89,2.41,10.0,0.1205,-0.6597,3.006,3.098,0.315,3.549,12.57,-7.97,-0.211,1.085,1.796,1.131,2.404,10.8,3.92,21100.0,2.867,23.31,22.17,191.4,0.0,43.16,127.2,1588.0,0.0,33.0,30.69,177.0,15.0,-0.1049,-0.086,0.08636,5.52,4.258,10.71
s_498,u_2,Jogging,-2.879,5.016,7.59,-14.56,-3.14,-0.0791,-0.821,3.94,4.25,8.53,7.48,19.56,-10.08,8.05,-0.2915,-0.7974,6.46,6.137,0.981,4.45,13.06,-7.86,0.844,0.2634,-0.2737,3.174,3.604,12.24,5.746,29280.0,2.84,51.8,51.62,460.8,0.0,63.34,128.9,1365.0,0.0,41.78,39.7,200.8,53.0,-0.3557,-0.2094,0.4011,4.758,4.59,3.39
s_499,u_2,Jogging,-3.34,5.305,7.74,-14.75,-3.385,-0.0767,-0.895,4.074,4.5,8.28,7.793,19.56,-12.72,9.13,-0.5938,-0.16,5.246,6.254,1.422,5.418,14.984,-10.31,0.783,0.1947,-0.4524,3.445,4.43,12.875,5.832,31980.0,2.818,54.62,57.47,534.0,0.0,73.8,123.4,1324.0,0.0,55.94,43.47,227.5,0.0,-0.2642,-0.2559,0.5073,4.293,4.59,3.85
s_500,u_2,Upstairs,-1.643,1.006,1.04,-4.67,-1.61,-0.1119,0.3245,0.62,0.7847,9.18,1.848,14.06,4.75,9.29,0.0715,0.4517,0.94,1.369,2.156,1.962,7.777,-0.8853,1.321,0.9487,-0.1547,0.8174,1.616,9.88,1.505,15990.0,2.457,11.63,21.4,262.8,0.0,25.98,115.6,1469.0,0.0,15.15,33.62,345.0,0.0,0.2766,-0.509,-0.57,21.2,4.5,10.4
s_501,u_2,Standing,-0.9927,0.2551,0.19,-1.61,-1.04,0.815,2.072,0.15,0.1968,9.43,0.10187,9.72,9.15,9.43,0.3535,0.2383,0.08,0.0827,2.592,0.257,3.105,1.988,2.684,-0.4878,-0.9976,0.1498,0.2231,9.836,0.09436,15480.0,2.371,3.32,12.53,158.9,0.0,10.4,118.8,1509.0,0.0,4.36,32.66,414.5,0.0,-0.3381,0.428,-0.45,0.0,5.883,5.047
s_502,u_2,Walking,-0.7393,2.035,4.94,-5.52,-0.8,0.2888,0.0809,1.18,1.589,9.94,2.434,16.78,4.67,9.72,0.03029,-0.5293,1.72,2.021,0.6406,2.77,10.46,-5.516,0.2316,1.195,2.299,0.9536,1.893,10.53,2.559,18800.0,2.717,20.88,17.75,118.3,0.0,32.4,125.3,1590.0,0.0,24.89,25.95,150.0,7.0,-0.1669,-0.0587,-0.1055,5.605,4.53,8.055
s_503,u_2,Walking,-1.093,2.322,6.21,-6.7,-1.185,0.2003,-0.06445,1.375,1.823,10.0,3.57,18.47,2.96,10.08,-0.02213,-0.688,2.295,2.96,0.4834,3.39,12.445,-7.312,-0.211,1.24,1.615,1.035,2.33,10.82,3.736,20960.0,2.812,23.53,22.36,174.8,0.0,40.12,128.1,1599.0,0.0,28.55,32.6,209.1,15.0,-0.0297,-0.01682,0.0827,6.695,4.168,11.92
s_504,u_2,Walking,-1.161,2.227,3.68,-8.12,-1.355,-0.1542,0.109,1.36,1.743,9.78,3.6,18.77,2.79,9.47,0.1366,-0.7056,2.68,3.006,0.676,3.328,10.76,-4.984,-0.0817,1.306,1.408,1.021,2.348,10.57,3.826,20220.0,2.871,21.98,22.92,185.8,0.0,40.38,125.5,1565.0,0.0,27.5,33.0,196.0,15.0,-0.1273,-0.0916,-0.000874,6.418,4.43,11.92
s_505,u_2,Walking,-0.9487,2.352,5.24,-7.55,-1.31,0.2769,0.348,1.215,1.765,9.87,3.344,16.05,2.79,9.85,-0.1276,-0.8364,2.44,2.771,0.809,3.287,11.49,-5.477,0.0817,1.283,1.818,1.076,2.303,10.695,3.486,20240.0,2.86,22.45,22.92,151.8,0.0,40.34,125.5,1579.0,0.0,28.08,32.34,213.9,7.0,-0.07855,-0.05322,0.02298,6.637,4.082,10.4
s_506,u_2,Sitting,-4.383,0.03198,-4.29,-4.52,-4.37,-0.6494,2.285,0.03,0.02443,-2.281,0.02676,-2.18,-2.34,-2.3,0.308,0.6167,0.04,0.02357,8.25,0.03333,8.305,8.12,8.24,-0.59,0.6904,0.04086,0.02777,9.62,0.03348,14810.0,2.639,4.74,55.25,701.0,0.0,2.586,28.75,365.0,0.0,8.61,104.06,1320.0,0.0,-0.11005,-0.04095,-0.1054,0.0,0.0,4.5
s_507,u_2,Jogging,-1.296,5.215,12.07,-13.21,-0.42,-0.0204,-0.431,3.4,4.258,8.516,8.12,19.56,-10.15,9.71,-0.452,-0.7466,6.086,6.79,0.777,5.434,13.41,-10.336,-0.4836,0.2605,-0.866,3.738,4.62,12.836,5.715,31580.0,2.88,53.2,42.3,207.4,0.0,68.3,132.2,1362.0,0.0,51.12,46.97,215.4,73.0,-0.151,-0.2598,0.4368,4.0,4.605,3.283
s_508,u_2,Jogging,-3.33,5.617,9.08,-15.6,-3.14,0.0779,-1.022,4.89,4.82,7.887,8.12,19.56,-11.11,9.11,-0.4749,-0.6304,6.285,6.715,1.121,5.156,14.016,-9.95,0.5723,0.3364,-0.11053,2.99,4.008,12.76,5.98,31780.0,2.85,60.22,56.53,533.0,0.0,81.94,117.44,1262.0,0.0,53.2,40.3,198.9,22.0,-0.3157,-0.2905,0.588,4.43,4.11,3.756
s_509,u_2,Upstairs,-1.582,0.9536,1.12,-5.01,-1.53,-0.0981,1.098,0.54,0.727,9.02,1.785,13.38,5.22,9.28,-0.06335,-0.11554,0.88,1.36,2.723,2.06,8.89,-1.525,1.954,0.957,0.1409,1.001,1.682,9.86,1.557,15944.0,2.71,12.11,19.98,253.1,0.0,24.53,113.7,1443.0,0.0,17.48,39.5,435.8,0.0,-0.2203,-0.0951,-0.4873,30.75,4.305,7.25
s_510,u_2,Jogging,-1.279,5.418,11.99,-12.15,-1.95,0.3342,-0.3267,3.73,4.332,8.35,7.957,19.56,-10.0,9.45,-0.4568,-0.683,6.04,6.574,1.007,4.895,13.336,-10.65,0.04086,0.3257,-0.3186,3.086,4.023,12.45,5.82,30240.0,2.887,54.53,44.53,213.2,41.0,74.4,125.56,1336.0,0.0,48.1,41.0,173.0,41.0,-0.07983,-0.1337,0.5244,3.691,4.902,3.559
s_511,u_2,Downstairs,-1.161,1.807,3.91,-8.24,-0.93,-0.3486,0.741,1.195,1.417,9.68,3.295,18.84,1.54,9.21,0.4487,-0.1744,1.86,2.605,1.575,1.756,6.85,-3.256,1.417,0.1266,0.3052,0.994,1.354,10.16,3.39,18350.0,2.594,20.9,17.34,185.9,0.0,41.1,122.6,1548.0,0.0,20.42,21.75,252.0,0.0,-0.1565,0.212,0.2394,6.168,5.57,4.383
s_512,u_2,Jogging,-2.867,5.297,11.03,-13.48,-2.89,0.139,-0.5522,3.984,4.41,7.86,7.914,19.56,-11.65,9.22,-0.4006,-0.742,6.105,6.645,1.188,4.883,14.516,-8.81,0.9736,0.358,-0.02881,3.064,3.834,12.23,6.035,29760.0,2.883,58.0,49.4,458.8,0.0,80.3,116.0,1258.0,0.0,49.44,40.0,190.2,0.0,-0.2654,-0.2908,0.4932,5.0,4.105,3.666
s_513,u_2,Walking,-0.8887,2.275,4.75,-6.66,-1.14,0.1827,-0.02873,1.455,1.807,9.875,3.46,17.39,2.79,10.19,-0.0765,-0.7256,2.49,2.867,0.849,3.523,12.95,-6.934,0.06128,1.342,2.168,0.9194,2.438,10.734,3.658,20590.0,2.896,23.69,19.86,142.1,0.0,39.78,126.3,1581.0,0.0,30.27,34.44,214.8,7.0,-0.1359,-0.06525,0.0938,6.12,4.105,9.86
s_514,u_2,Upstairs,-2.098,1.257,0.61,-6.09,-2.03,-0.648,0.737,0.72,0.948,8.98,2.045,15.83,4.63,9.08,0.0904,0.1289,1.13,1.55,2.498,2.2,10.57,-0.3406,1.743,1.197,0.9863,1.131,1.765,9.914,1.883,16290.0,2.648,15.836,26.56,335.5,0.0,27.97,113.06,1436.0,0.0,20.2,36.94,399.8,0.0,-0.00941,-0.388,-0.4292,42.0,4.695,11.62
s_515,u_2,Jogging,-2.914,5.0,10.0,-14.14,-3.17,0.2925,-0.494,3.66,4.094,8.31,7.785,19.56,-9.96,9.28,-0.447,-0.592,5.92,6.395,1.254,4.973,14.9,-8.16,0.8647,0.4155,0.0995,3.188,3.885,12.42,5.934,30320.0,2.832,49.12,54.25,466.0,0.0,67.8,127.1,1330.0,0.0,47.5,44.22,236.0,20.0,-0.3523,-0.2491,0.4744,6.043,4.164,3.65
s_516,u_2,Downstairs,-1.365,1.677,2.11,-6.59,-1.205,-0.4207,-0.0976,1.205,1.36,9.664,3.133,18.05,3.68,9.26,0.554,-0.0941,1.835,2.475,1.866,2.08,9.305,-5.434,1.968,-0.265,1.096,1.294,1.595,10.27,3.164,18500.0,2.766,20.22,18.44,218.5,0.0,38.4,122.56,1546.0,0.0,23.5,26.4,298.8,0.0,-0.02977,0.1993,0.2524,6.566,4.844,3.975
s_517,u_2,Jogging,-2.742,4.62,10.57,-11.33,-3.395,0.3953,-0.3674,3.074,3.715,8.57,7.746,19.56,-9.23,9.41,-0.412,-0.7627,5.67,6.457,1.147,4.484,12.98,-7.438,0.824,0.4897,0.03632,2.703,3.508,12.17,5.973,29400.0,2.873,51.44,44.44,439.0,0.0,77.25,124.06,1371.0,0.0,49.4,31.45,183.6,0.0,-0.2585,-0.214,0.482,4.84,5.285,3.725
s_518,u_2,Walking,-1.1045,2.096,4.4,-6.05,-1.27,0.1001,-0.1622,1.355,1.661,9.83,3.875,19.08,1.95,9.98,0.01139,-0.7817,2.95,3.283,0.349,3.568,12.445,-6.51,-0.4019,1.509,2.316,1.185,2.438,10.62,4.168,20820.0,2.889,21.77,20.6,176.8,0.0,44.03,126.2,1573.0,0.0,30.97,33.16,182.5,8.0,-0.0742,-0.1643,0.0343,6.863,4.383,13.82
s_519,u_2,Walking,-0.8325,2.4,4.79,-9.47,-0.91,-0.1486,0.3933,1.46,1.874,9.83,3.496,16.4,1.8,10.17,-0.1912,-0.957,2.775,2.996,0.623,3.184,12.02,-6.21,0.0817,1.396,2.57,0.9673,2.166,10.586,3.686,20110.0,2.814,23.69,21.72,133.2,0.0,40.44,125.56,1572.0,0.0,27.5,30.47,173.5,7.0,-0.2186,-0.02579,0.0949,5.816,4.305,10.38
s_520,u_2,Standing,-0.8745,0.1279,-0.61,-1.12,-0.89,0.11346,-0.992,0.1,0.10944,9.4,0.05026,9.53,9.28,9.38,0.011925,-0.343,0.05,0.04263,2.75,0.05524,2.873,2.602,2.766,-0.002773,-0.2214,0.04086,0.0453,9.836,0.0417,15480.0,2.766,1.679,11.055,140.0,0.0,9.91,118.5,1504.0,0.0,3.271,34.62,440.0,0.0,0.4373,-0.4336,-0.4082,0.0,5.742,4.574
s_521,u_2,Walking,-1.071,2.229,6.21,-6.97,-1.185,0.1466,0.1393,1.395,1.764,9.99,3.78,16.73,2.64,10.33,-0.2595,-0.9663,2.855,3.242,0.2896,3.264,12.445,-6.89,-0.32,1.434,2.162,1.124,2.223,10.74,3.947,20960.0,2.838,21.86,22.38,171.5,0.0,40.66,128.9,1599.0,0.0,27.72,30.8,182.6,15.0,-0.07263,-0.02905,0.1302,7.79,3.896,14.664
s_522,u_2,Upstairs,-1.686,0.941,0.65,-4.52,-1.71,-0.1321,-0.2396,0.665,0.755,8.92,1.774,13.48,5.18,9.15,0.04443,-0.2688,1.16,1.404,3.025,2.043,8.81,-0.0,2.39,0.875,-0.0815,1.246,1.688,9.88,1.473,15976.0,2.709,12.29,21.1,269.8,0.0,23.64,112.6,1428.0,0.0,17.56,42.72,484.2,0.0,-0.1068,-0.1259,-0.5586,0.0,4.72,10.37
s_523,u_2,Jogging,-1.602,5.89,11.65,-13.53,-2.01,0.3928,-0.4312,4.195,4.742,8.516,7.996,19.56,-10.42,10.055,-0.622,-0.4724,5.61,6.53,0.994,5.527,13.56,-14.67,-0.1498,0.1714,-0.7314,4.16,4.727,13.266,5.41,32830.0,2.773,62.28,45.62,256.2,0.0,70.3,129.9,1362.0,0.0,53.28,47.03,211.5,31.0,-0.00855,-0.0723,0.559,3.9,4.332,3.14
s_524,u_2,Jogging,-3.215,5.72,10.57,-15.28,-4.113,0.153,-0.665,4.195,4.75,8.33,7.355,19.56,-9.96,9.6,-0.6245,-0.2747,4.996,5.945,1.376,4.9,13.67,-10.11,0.906,0.2656,-0.4265,3.262,4.004,12.8,5.336,30770.0,2.842,54.47,62.6,514.0,0.0,60.5,126.8,1332.0,0.0,43.34,47.56,220.2,21.0,-0.1805,-0.1827,0.4744,4.668,3.805,3.318
s_525,u_2,Jogging,-3.033,5.457,8.77,-14.48,-3.89,0.2335,-0.9644,4.08,4.707,8.28,7.504,19.56,-10.08,9.02,-0.4214,-0.6025,6.266,6.145,0.997,4.36,11.56,-8.01,0.579,0.2181,-0.5586,2.982,3.518,12.3,5.72,29440.0,2.844,59.44,52.0,485.2,0.0,72.9,121.1,1325.0,0.0,45.9,33.1,184.5,32.0,-0.2957,-0.1065,0.3699,4.195,4.656,3.523
s_526,u_2,Jogging,-2.479,5.03,10.57,-13.4,-2.07,0.0773,-0.4053,3.605,4.12,8.6,7.605,19.56,-10.99,9.72,-0.4543,-0.5903,5.496,6.273,0.8486,5.297,12.98,-12.37,-0.06128,0.2142,-0.6694,3.977,4.387,12.61,5.74,30720.0,2.846,53.8,46.25,396.8,0.0,78.0,122.44,1376.0,0.0,57.78,35.53,167.2,75.0,-0.2542,-0.1742,0.429,4.84,4.72,3.738
s_527,u_2,Jogging,-3.135,5.156,9.08,-14.63,-3.586,0.2004,-0.6934,3.855,4.336,8.51,7.633,19.56,-11.22,10.13,-0.588,-0.4363,5.336,6.324,1.277,4.355,11.8,-7.246,0.3474,0.3784,-0.4185,2.717,3.557,12.51,5.574,30020.0,2.88,56.75,51.03,501.5,0.0,78.1,121.6,1361.0,0.0,45.72,34.75,204.2,0.0,-0.202,-0.1833,0.4446,5.066,4.0,3.387
s_528,u_2,Jogging,-2.896,5.555,10.08,-14.25,-2.756,0.08795,-0.9136,4.62,4.785,7.902,7.797,19.56,-10.76,8.66,-0.2683,-0.9146,6.68,6.633,1.27,4.625,12.95,-9.34,0.422,0.3794,-0.2607,2.766,3.71,12.17,6.11,29680.0,2.893,60.28,51.44,463.5,0.0,77.25,117.3,1264.0,0.0,46.8,38.56,203.1,0.0,-0.2703,-0.1704,0.4812,4.11,4.05,3.732
